time,q_0,q_1,q_2,q_3,q_4,q_5,tcp_0,tcp_1,tcp_2,extra__pc_ts
4.0,-5.90553403,-0.22913487,1.14315302,5.60415982,4.8627882,0.64534891,-0.441772416,-0.33383272,-0.126430223,4.0
4.0,-5.90998242,-0.22401066,1.14352543,5.61252766,4.86321211,0.64538556,-0.441158905,-0.331087046,-0.128208208,4.0
4.0,-5.91436661,-0.21889897,1.14395839,5.62128107,4.86363554,0.64539897,-0.440469473,-0.328366757,-0.129919221,4.0
4.0,-5.91880092,-0.21369668,1.14440853,5.62949889,4.86405087,0.64540225,-0.439790951,-0.325639615,-0.131723589,4.0
4.0,-5.92311258,-0.20852371,1.1447919,5.63762014,4.86444998,0.64536518,-0.439100224,-0.322993281,-0.133496317,4.0
4.0,-5.9275539,-0.20337494,1.14523536,5.64612149,4.86491108,0.64536953,-0.438401161,-0.320295754,-0.135196253,4.0
4.0,-5.93190092,-0.19822987,1.14571697,5.65475796,4.86530209,0.64538121,-0.43764341,-0.317639954,-0.136860541,4.0
4.0,-5.93626884,-0.19305427,1.14613992,5.66284161,4.86570549,0.64534432,-0.436928667,-0.315007304,-0.138583405,4.0
4.0,-5.9407093,-0.18794365,1.14656145,5.67114823,4.86614609,0.64541113,-0.436232363,-0.312363094,-0.140225336,4.0
4.0,-5.94511843,-0.18287499,1.14696914,5.67981224,4.86654902,0.64541858,-0.435515401,-0.309742573,-0.141779604,4.0
4.0,-5.94954101,-0.17766674,1.14744407,5.68820922,4.86693621,0.64538556,-0.434745695,-0.307112226,-0.143426361,4.0
4.0,-5.95386088,-0.17255493,1.14786178,5.69640748,4.86736345,0.64540219,-0.43399467,-0.304565613,-0.145025092,4.0
4.0,-5.95825866,-0.16746052,1.14828569,5.70473199,4.86775494,0.64534885,-0.433256618,-0.301995002,-0.146580741,4.0
4.0,-5.96266926,-0.16232319,1.14872438,5.71336006,4.86820746,0.6453532,-0.432481189,-0.299428715,-0.148102072,4.0
4.0,-5.96705643,-0.15721662,1.14915878,5.72165846,4.86858654,0.64540666,-0.431720136,-0.296889261,-0.149631656,4.0
4.0,-5.97149042,-0.15203948,1.14961464,5.72978245,4.86905861,0.64533251,-0.430943704,-0.294346709,-0.151204161,4.0
4.0,-5.97589043,-0.14683564,1.15002281,5.73822128,4.86950302,0.64538121,-0.43014558,-0.291829478,-0.152726851,4.0
4.0,-5.98037619,-0.1416945,1.15048296,5.74692546,4.86993933,0.64537668,-0.429355284,-0.289286569,-0.15416941,4.0
4.0,-5.98470688,-0.13664849,1.1509412,5.75508629,4.87033081,0.64537394,-0.428567681,-0.286837269,-0.15561927,4.0
4.0,-5.98912141,-0.13148101,1.15132839,5.76333474,4.87070561,0.64541107,-0.427783592,-0.284360407,-0.157095644,4.0
4.0,-5.99350164,-0.12643547,1.15169555,5.77186095,4.87115812,0.6454097,-0.427017036,-0.281931036,-0.158457779,4.0
4.0,-5.9978723,-0.12119742,1.15217334,5.78048395,4.87154961,0.64536518,-0.426142154,-0.27948453,-0.159891769,4.0
4.0,-6.00220472,-0.11603411,1.15263349,5.78855692,4.87196779,0.64538997,-0.425300228,-0.277086323,-0.161346126,4.0
4.0,-6.00657404,-0.11089869,1.15306884,5.7968161,4.87241268,0.64539337,-0.424474461,-0.27469318,-0.162744653,4.0
4.0,-6.01093483,-0.10576566,1.15345461,5.80531381,4.87280369,0.64537841,-0.423654003,-0.272316475,-0.1640907,4.0
4.0,-6.01521764,-0.1007175,1.15390808,5.81358837,4.87323999,0.64538556,-0.422817443,-0.269994644,-0.165415704,4.0
4.0,-6.01947046,-0.09574814,1.15433246,5.82144855,4.87364006,0.64537227,-0.422016512,-0.267708926,-0.166743423,4.0
4.0,-6.02368045,-0.09087773,1.15467149,5.82930421,4.87405062,0.6453979,-0.421262124,-0.265472569,-0.168006763,4.0
4.0,-6.02778659,-0.08593257,1.15502674,5.83741246,4.87441826,0.64534438,-0.420441982,-0.26327966,-0.169258467,4.0
4.0,-6.03194648,-0.08119161,1.15547401,5.84529756,4.87477732,0.64538121,-0.419671641,-0.261086688,-0.17043612,4.0
4.0,-6.03594034,-0.07657273,1.15584308,5.85281669,4.87523079,0.64536953,-0.418929406,-0.259004422,-0.171592304,4.0
4.0,-6.0399907,-0.07183619,1.15621502,5.86036097,4.87562275,0.645374,-0.418160486,-0.256894608,-0.172788639,4.0
4.0,-6.04402224,-0.06720956,1.15655834,5.86806749,4.87596941,0.64538991,-0.417428033,-0.254811274,-0.173898361,4.0
4.0,-6.04784967,-0.06262048,1.15693838,5.87566077,4.87635899,0.64540225,-0.416642955,-0.252829582,-0.174997773,4.0
4.0,-6.0516392,-0.05811043,1.15728981,5.88277398,4.87668133,0.64536959,-0.415890661,-0.250878607,-0.176115368,4.0
4.0,-6.05544059,-0.05360981,1.15764124,5.88999854,4.87710285,0.64535767,-0.415140232,-0.248943891,-0.177204621,4.0
4.0,-6.05920044,-0.04913087,1.15800983,5.89738356,4.87747908,0.64536953,-0.4143782,-0.247032971,-0.178252279,4.0
4.0,-6.06293092,-0.04480095,1.15840561,5.90461646,4.87780952,0.64531583,-0.413650194,-0.24515008,-0.179244193,4.0
4.0,-6.06666199,-0.04056843,1.15873319,5.91148876,4.87814999,0.64534885,-0.412980716,-0.243291382,-0.180231497,4.0
4.0,-6.07032377,-0.03631742,1.1589883,5.91823004,4.87850094,0.645374,-0.412313062,-0.24147638,-0.181235688,4.0
4.0,-6.07382445,-0.03213294,1.15934784,5.9251151,4.87883711,0.64538121,-0.41159084,-0.239732829,-0.182184963,4.0
4.0,-6.07736974,-0.02793379,1.15967161,5.93209778,4.8791852,0.64539337,-0.410886474,-0.2379832,-0.18311897,4.0
4.0,-6.08085706,-0.0238957,1.16007263,5.93876098,4.87952948,0.64534885,-0.410196349,-0.236272246,-0.1840199,4.0
4.0,-6.08429373,-0.01984449,1.16038257,5.94518887,4.87988663,0.64536518,-0.409521193,-0.234597683,-0.18495087,4.0
4.0,-6.08767106,-0.01588328,1.16072446,5.95154249,4.88019419,0.645374,-0.408851363,-0.232955046,-0.1858457,4.0
5.0,-6.09105778,-0.01194854,1.16099722,5.95797859,4.8805542,0.64539337,-0.408216324,-0.231328635,-0.186710362,5.0
5.0,-6.09437459,-0.0080957,1.16129858,5.96449934,4.88080883,0.64538997,-0.40758458,-0.22973223,-0.18752038,5.0
5.0,-6.09760645,-0.0042928,1.16160137,5.97069298,4.88116598,0.6453979,-0.406947759,-0.228191082,-0.188349874,5.0
5.0,-6.10085944,-0.00048347,1.16187841,5.97660874,4.88147783,0.64536953,-0.406320583,-0.22664518,-0.189214797,5.0
5.0,-6.10401224,0.00325768,1.16217739,5.98256289,4.88172007,0.64535326,-0.405687054,-0.225143561,-0.190038725,5.0
5.0,-6.1071343,0.00691192,1.16249782,5.98856818,4.88207054,0.64537227,-0.40506917,-0.223676495,-0.190814285,5.0
5.0,-6.11019485,0.01048557,1.16281158,5.9946829,4.88237,0.64541852,-0.404470088,-0.222241991,-0.191534107,5.0
5.0,-6.11317276,0.01396732,1.16308052,6.00043713,4.88271904,0.64536953,-0.403896062,-0.220859726,-0.192260024,5.0
5.0,-6.1162449,0.01740996,1.16338093,6.00598012,4.88291311,0.64536655,-0.403343931,-0.219430415,-0.192992679,5.0
5.0,-6.11913924,0.02084128,1.16362363,6.01143764,4.88325071,0.64543062,-0.402774307,-0.218096721,-0.193729951,5.0
5.0,-6.12201208,0.02413456,1.16389686,6.01686584,4.88345241,0.64537668,-0.402238546,-0.21677042,-0.194406443,5.0
5.0,-6.12487162,0.02751367,1.16418153,6.02236878,4.88372374,0.64539337,-0.401667114,-0.215456689,-0.195107327,5.0
5.0,-6.12763995,0.03078549,1.16450197,6.02786099,4.88402176,0.64536953,-0.40110203,-0.21419205,-0.195760769,5.0
5.0,-6.1304068,0.03405814,1.1647361,6.03298246,4.88425636,0.64536518,-0.400559162,-0.212930361,-0.196461442,5.0
5.0,-6.13311841,0.03719644,1.16498119,6.03807818,4.88454056,0.6453532,-0.400047733,-0.211707532,-0.197105969,5.0
5.0,-6.13577503,0.04028599,1.16524727,6.04305683,4.88474369,0.64534885,-0.399532962,-0.210504765,-0.197742045,5.0
5.0,-6.13834343,0.04335086,1.16546661,6.04787945,4.88497925,0.64536059,-0.399020649,-0.209348134,-0.198386919,5.0
5.0,-6.14087332,0.04624216,1.16571457,6.05292665,4.88526821,0.64534432,-0.398558342,-0.208225185,-0.198925628,5.0
5.0,-6.14334281,0.04916374,1.16602403,6.05791425,4.88549948,0.64540225,-0.398051677,-0.207120219,-0.199482413,5.0
5.0,-6.14580502,0.05197029,1.16628486,6.06266664,4.88579702,0.64531577,-0.397595405,-0.206036004,-0.200021749,5.0
5.0,-6.14820384,0.05486171,1.16653711,6.06708549,4.88594818,0.64532459,-0.397090265,-0.204961326,-0.200638426,5.0
5.0,-6.15052002,0.05762665,1.16676361,6.07142852,4.88622475,0.64537841,-0.396619699,-0.203942693,-0.201212106,5.0
5.0,-6.15289453,0.06033115,1.16698009,6.07577108,4.88642788,0.64537668,-0.396186651,-0.202900727,-0.201757639,5.0
5.0,-6.15515414,0.06301717,1.16724903,6.08009361,4.88659477,0.64539444,-0.395719207,-0.201902821,-0.202295655,5.0
5.0,-6.15743846,0.06567399,1.16742593,6.08448266,4.88685226,0.64536518,-0.395300379,-0.200913057,-0.202812723,5.0
5.0,-6.15967632,0.06821994,1.16761667,6.08884417,4.88706398,0.6454066,-0.394907587,-0.199944861,-0.203285128,5.0
5.0,-6.16181022,0.07071297,1.16782505,6.092952,4.88732481,0.64533681,-0.394499163,-0.199026119,-0.203769222,5.0
5.0,-6.16387666,0.07312541,1.16795665,6.09685253,4.8874445,0.64535761,-0.39412585,-0.198128679,-0.204245146,5.0
5.0,-6.16591911,0.07553212,1.16816455,6.10059391,4.88767719,0.64536953,-0.393718616,-0.197250998,-0.20474008,5.0
5.0,-6.16788055,0.07779984,1.16838533,6.10433041,4.8878684,0.64538997,-0.393341982,-0.196409302,-0.205176214,5.0
5.0,-6.16977746,0.08008937,1.16853029,6.10791312,4.8880372,0.64536518,-0.392964542,-0.195594403,-0.205641498,5.0
5.0,-6.17162269,0.08234005,1.16877538,6.11151467,4.88820362,0.64536202,-0.392559024,-0.194799976,-0.206086072,5.0
5.0,-6.17342852,0.0844963,1.1689027,6.11517726,4.88844156,0.64536953,-0.392222057,-0.194038786,-0.206485188,5.0
5.0,-6.17525258,0.0866379,1.16907961,6.11879562,4.88854313,0.64535767,-0.391876806,-0.193257794,-0.206880749,5.0
5.0,-6.17703124,0.0887603,1.16929275,6.12225853,4.88875628,0.64538121,-0.391511737,-0.192506412,-0.207289718,5.0
5.0,-6.17872799,0.09072868,1.16944009,6.12540208,4.88892031,0.64539331,-0.391196419,-0.191791063,-0.207677546,5.0
5.0,-6.18038197,0.09270732,1.16963178,6.12854694,4.88906383,0.64538127,-0.390854845,-0.191090337,-0.20806778,5.0
5.0,-6.18207294,0.09458653,1.16980869,6.13154446,4.8891964,0.6453532,-0.39055571,-0.190379449,-0.20843637,5.0
5.0,-6.18359405,0.09641366,1.16997272,6.13446962,4.88941765,0.64535767,-0.390244493,-0.189747255,-0.208794347,5.0
5.0,-6.18516898,0.09820811,1.17009575,6.13730978,4.88947153,0.64536953,-0.389965818,-0.189081268,-0.209147738,5.0
5.0,-6.18662313,0.09999768,1.17024309,6.14008783,4.88963556,0.64537394,-0.389655235,-0.188473732,-0.209508215,5.0
5.0,-6.18808572,0.1015846,1.17044479,6.14285432,4.88977194,0.64534438,-0.389403159,-0.187867181,-0.209786115,5.0
5.0,-6.18948835,0.10322206,1.17056066,6.14551865,4.88991165,0.64531136,-0.389144781,-0.187285843,-0.21009917,5.0
5.0,-6.19083424,0.10477833,1.17066366,6.1482011,4.89001131,0.64536655,-0.388911242,-0.186727149,-0.21037623,5.0
5.0,-6.19216179,0.10623543,1.17080766,6.1507424,4.89015961,0.6453532,-0.388691228,-0.186182972,-0.210631515,5.0
5.0,-6.19336343,0.10763053,1.17093689,6.15313934,4.89030123,0.64540666,-0.388469027,-0.185689901,-0.210880634,5.0
5.0,-6.19453375,0.10902314,1.17104704,6.15538286,4.89042902,0.64537835,-0.388241026,-0.185208404,-0.211148754,5.0
5.0,-6.19567267,0.11037867,1.17115051,6.1575744,4.89051151,0.64532787,-0.388020867,-0.184736676,-0.211407878,5.0
5.0,-6.1967663,0.11167423,1.17131359,6.15961384,4.89062548,0.64538556,-0.387787859,-0.184286012,-0.211661823,5.0
5.0,-6.1977883,0.1128941,1.17140848,6.16154574,4.89067984,0.64538556,-0.387586878,-0.183861851,-0.211899496,5.0
5.0,-6.19881186,0.11406486,1.17146761,6.16344999,4.89082384,0.645374,-0.38741466,-0.183448924,-0.212123061,5.0
5.0,-6.19979651,0.11520474,1.17153007,6.16523479,4.89090872,0.64540225,-0.387239856,-0.183046193,-0.212348594,5.0
5.0,-6.20067002,0.11632137,1.1717127,6.16694402,4.89095497,0.64534885,-0.387010685,-0.182680495,-0.212571288,5.0
5.0,-6.20150125,0.11728374,1.17175466,6.1685773,4.89107704,0.64539444,-0.3868731,-0.182347241,-0.212746088,5.0
5.0,-6.20230302,0.1183254,1.17179758,6.17004656,4.89118099,0.64533246,-0.386691847,-0.182020748,-0.212973506,5.0
5.0,-6.20306592,0.119211,1.17193157,6.17154943,4.89121962,0.64540225,-0.386534224,-0.181705947,-0.213130909,5.0
5.0,-6.20379393,0.12007896,1.17196781,6.17300485,4.89127111,0.64536071,-0.386406106,-0.181409027,-0.213289688,5.0
5.0,-6.20443096,0.1208822,1.17201168,6.17425226,4.89134407,0.64536065,-0.386272352,-0.181150458,-0.213449625,5.0
5.0,-6.20512014,0.12160985,1.17203361,6.17547666,4.89140892,0.6453979,-0.386182251,-0.180873907,-0.213582648,5.0
5.0,-6.20571215,0.12228076,1.17208225,6.17667888,4.8914237,0.64536518,-0.386086125,-0.180631132,-0.213694415,5.0
5.0,-6.20629944,0.12292437,1.17214328,6.17772113,4.89148378,0.64537668,-0.385986844,-0.18039458,-0.21381637,5.0
5.0,-6.20678197,0.12348096,1.17215044,6.17868863,4.89148378,0.64536065,-0.385914771,-0.180196257,-0.213913461,5.0
5.0,-6.20721661,0.12401633,1.17218238,6.17951034,4.89157677,0.64534432,-0.385826114,-0.180025003,-0.214021835,5.0
5.0,-6.20760318,0.1244518,1.17224342,6.18034123,4.89157105,0.64538556,-0.385757512,-0.179864992,-0.21408687,5.0
5.0,-6.20796284,0.12488918,1.17221862,6.18104027,4.89164352,0.64537394,-0.385703859,-0.179724477,-0.214172938,5.0
5.0,-6.20828215,0.12523596,1.17220623,6.18157064,4.89162779,0.64537668,-0.385663898,-0.179592496,-0.214242851,5.0
5.0,-6.20856234,0.12555246,1.17224342,6.18210303,4.89165926,0.64536953,-0.385612349,-0.179479986,-0.21430006,5.0
5.0,-6.20877057,0.12575094,1.17224342,6.1824566,4.89170361,0.64539439,-0.385594423,-0.179399959,-0.214334363,5.0
5.0,-6.20893392,0.12597112,1.17226249,6.18282317,4.89172363,0.64538121,-0.385554895,-0.179333869,-0.214374772,5.0
5.0,-6.20909126,0.12610654,1.1722501,6.18298422,4.89170313,0.645374,-0.385545078,-0.179268353,-0.214407922,5.0
5.0,-6.20912873,0.12615029,1.17220956,6.18313502,4.89172792,0.64538121,-0.385556635,-0.179256714,-0.214407334,5.0
5.0,-6.20916607,0.12617008,1.17229301,6.1831684,4.89168167,0.64534885,-0.385530886,-0.179235443,-0.214408166,5.0
5.0,-6.20908972,0.12611882,1.17221862,6.1831082,4.89168167,0.64534885,-0.385557119,-0.17926779,-0.214397267,5.0
5.0,-6.20883806,0.12597458,1.1723159,6.18298255,4.89159489,0.64536518,-0.385528028,-0.1793576,-0.21435225,5.0
5.0,-6.20862686,0.12576978,1.17241127,6.18287133,4.89145851,0.64533251,-0.385530348,-0.1794288,-0.214280493,5.0
5.0,-6.20830764,0.12549071,1.17259962,6.18277107,4.89128303,0.64537394,-0.385511795,-0.179537827,-0.214174912,5.0
5.0,-6.20791637,0.12516229,1.17277271,6.18269597,4.89104748,0.64534432,-0.385505098,-0.179670652,-0.214045808,5.0
5.0,-6.20744005,0.1248465,1.17295772,6.18249546,4.89069366,0.64534128,-0.385467759,-0.179823469,-0.213935601,5.0
5.0,-6.20686769,0.12444262,1.17317468,6.18231569,4.89034128,0.64534885,-0.38543689,-0.180015351,-0.213786926,5.0
5.0,-6.20623222,0.1239814,1.17342598,6.1820824,4.88990116,0.64538121,-0.385402117,-0.180223595,-0.213620035,5.0
5.0,-6.20548446,0.12346546,1.17366296,6.18186425,4.88942099,0.64534885,-0.385372875,-0.180473253,-0.213429075,5.0
5.0,-6.20460067,0.12288539,1.17395813,6.18163394,4.88882542,0.64532798,-0.385323559,-0.180764507,-0.213210859,5.0
5.0,-6.20370161,0.12225811,1.1742757,6.18125056,4.8881731,0.64536518,-0.385273378,-0.181056266,-0.212992077,5.0
5.0,-6.20267357,0.12148921,1.17457039,6.18093275,4.88740063,0.64539003,-0.385263504,-0.181391228,-0.212706965,5.0
5.0,-6.20159921,0.12073354,1.17498285,6.18053566,4.88660145,0.64541113,-0.385197618,-0.181737742,-0.212434178,5.0
5.0,-6.20041213,0.1199284,1.1753133,6.18007122,4.8856554,0.64538294,-0.385152271,-0.182116681,-0.21214986,5.0
5.0,-6.1991039,0.11903755,1.17575866,6.17963062,4.88474035,0.64538556,-0.385080381,-0.182545253,-0.211826148,5.0
5.0,-6.19768347,0.11806135,1.17616922,6.17908953,4.88373995,0.64535761,-0.385025039,-0.183011942,-0.211480746,5.0
5.0,-6.1962296,0.11698382,1.17669088,6.17854117,4.88268757,0.64534885,-0.384964321,-0.183486849,-0.211092466,5.0
5.0,-6.19466217,0.1159368,1.17721111,6.17797755,4.88161326,0.64539337,-0.38487016,-0.184002408,-0.210718051,5.0
5.0,-6.19302435,0.11475091,1.17770988,6.17737423,4.88046837,0.64537394,-0.384818511,-0.184543377,-0.210292606,5.0
5.0,-6.19128163,0.1135761,1.17827827,6.17675482,4.8792038,0.64534128,-0.384719236,-0.185110743,-0.209870269,5.0
5.0,-6.18942389,0.11221509,1.17889482,6.17605578,4.8779273,0.6453979,-0.38464653,-0.185726056,-0.209382458,5.0
5.0,-6.18751181,0.11088042,1.17947609,6.17537295,4.87661982,0.64529938,-0.384564788,-0.186359726,-0.208903382,5.0
5.0,-6.18546686,0.10943632,1.18011219,6.17473077,4.87520695,0.64537668,-0.384481822,-0.18703698,-0.208372372,5.0
5.0,-6.18332842,0.10796122,1.18079168,6.17391394,4.87378883,0.64541113,-0.384367775,-0.187748789,-0.20785053,5.0
5.0,-6.18108514,0.1063724,1.1815036,6.17322611,4.87226915,0.64542741,-0.384270506,-0.188495242,-0.207264103,5.0
5.0,-6.17882362,0.10481708,1.18221122,6.17239987,4.87068558,0.64533246,-0.384149762,-0.189240832,-0.206708218,5.0
5.0,-6.17642004,0.10309701,1.18297798,6.17163156,4.86909962,0.64537394,-0.384044131,-0.19004596,-0.206077313,5.0
5.0,-6.17401689,0.10139732,1.18378622,6.17075621,4.86743355,0.64533681,-0.383910051,-0.190840577,-0.205466485,5.0
5.0,-6.17142971,0.09961419,1.18465263,6.1698532,4.86570358,0.64538556,-0.383748793,-0.191701086,-0.204823584,5.0
5.0,-6.16881989,0.0976762,1.18551666,6.16897081,4.86388111,0.64543498,-0.383638983,-0.192568269,-0.204114329,5.0
5.0,-6.16610173,0.09574072,1.1863187,6.16797947,4.86192703,0.64538556,-0.383519466,-0.193466125,-0.203419617,5.0
5.0,-6.16327055,0.09378604,1.18725759,6.1670091,4.85993385,0.64536953,-0.383338929,-0.194399816,-0.202711251,5.0
5.0,-6.16040352,0.09163193,1.18818981,6.165987,4.85786724,0.64538121,-0.383220094,-0.195349294,-0.201928188,5.0
5.0,-6.15739635,0.08955567,1.18909675,6.16493689,4.85563612,0.64536065,-0.38304989,-0.196334207,-0.201178544,5.0
5.0,-6.15428584,0.08732061,1.19000417,6.16383361,4.85346317,0.64532459,-0.382909427,-0.197372022,-0.200372329,5.0
5.0,-6.15103132,0.08505146,1.19096357,6.1627283,4.85120296,0.64534885,-0.382732177,-0.198456589,-0.199550438,5.0
5.0,-6.14776542,0.08269338,1.19196827,6.16158294,4.84890985,0.64536065,-0.382563588,-0.199545082,-0.198696456,5.0
5.0,-6.14447982,0.08033363,1.19298155,6.16032706,4.84658814,0.64539439,-0.382379051,-0.200637912,-0.19785576,5.0
5.0,-6.14098043,0.07790808,1.19400245,6.15912579,4.84420061,0.64535761,-0.38217088,-0.201810076,-0.19698019,5.0
5.0,-6.13751634,0.07537787,1.19507295,6.15788447,4.84175014,0.64538121,-0.381984364,-0.202966144,-0.196065651,5.0
5.0,-6.13390908,0.07280283,1.19615013,6.15658485,4.83929539,0.64539897,-0.381774252,-0.204178867,-0.1951403,5.0
5.0,-6.13022896,0.07018213,1.19733507,6.15524481,4.83680677,0.64536065,-0.381523195,-0.205413734,-0.194199517,5.0
5.0,-6.12636587,0.06753807,1.19846565,6.15389465,4.83421755,0.64532793,-0.381254731,-0.206712972,-0.193250224,5.0
5.0,-6.12251483,0.06476121,1.19965965,6.15249752,4.83148909,0.6453979,-0.381007747,-0.207998514,-0.19225031,5.0
5.0,-6.11845713,0.06204669,1.20089513,6.15095996,4.82868004,0.64538121,-0.380670385,-0.209348554,-0.191293107,5.0
5.0,-6.11439126,0.05910925,1.20220119,6.14949142,4.82580757,0.64538556,-0.380383179,-0.210705818,-0.190233819,5.0
5.0,-6.11019744,0.05618446,1.20352012,6.14800762,4.82278156,0.64537668,-0.380054314,-0.212095644,-0.189180083,5.0
5.0,-6.10592711,0.05318098,1.20489675,6.14645837,4.81982374,0.64540219,-0.379706397,-0.213522682,-0.188102756,5.0
5.0,-6.10159924,0.05009989,1.20620758,6.14493679,4.81680822,0.64538121,-0.379388158,-0.214975268,-0.186990167,5.0
5.0,-6.09718764,0.04704122,1.20769531,6.14329599,4.81381655,0.64541113,-0.378973351,-0.216449459,-0.185900828,5.0
5.0,-6.09272144,0.04383914,1.20918066,6.14182805,4.81070709,0.64537394,-0.378597237,-0.217943921,-0.184728413,5.0
5.0,-6.08810741,0.04056673,1.2107299,6.14020489,4.80757189,0.64537394,-0.378176792,-0.219491375,-0.183546784,5.0
5.0,-6.08347121,0.03727095,1.21230823,6.13859366,4.80435419,0.64536065,-0.37774246,-0.221039034,-0.182353049,5.0
6.0,-6.07861993,0.03387765,1.2139166,6.13698756,4.80104256,0.64540225,-0.377275721,-0.222663541,-0.181117337,6.0
6.0,-6.07377828,0.03034191,1.21546585,6.13521634,4.79757452,0.64540225,-0.376863355,-0.22428171,-0.179844099,6.0
6.0,-6.06885662,0.02687172,1.21712047,6.13354551,4.79402399,0.6453979,-0.376372468,-0.225911177,-0.178583272,6.0
6.0,-6.06380423,0.02328019,1.21877271,6.13175272,4.79038477,0.64533985,-0.37587911,-0.227588931,-0.177288003,6.0
6.0,-6.05866568,0.01961105,1.22036058,6.13000797,4.78679752,0.64534885,-0.375402292,-0.229314992,-0.175955071,6.0
6.0,-6.05343147,0.01589791,1.22202951,6.12810134,4.78315449,0.64537394,-0.374874811,-0.231067422,-0.174624714,6.0
6.0,-6.04817288,0.01214258,1.2236808,6.12624882,4.77955723,0.64534432,-0.37435046,-0.232838401,-0.173270051,6.0
6.0,-6.04276728,0.00834064,1.22527343,6.12432824,4.77583122,0.64540225,-0.373813471,-0.234659332,-0.171904777,6.0
6.0,-6.0373199,0.00446133,1.22698671,6.12244021,4.77215004,0.64538556,-0.373240486,-0.236497153,-0.170502364,6.0
6.0,-6.03164229,0.00050478,1.2286709,6.12033175,4.768291,0.64539337,-0.372629352,-0.238409726,-0.169096662,6.0
6.0,-6.02598685,-0.00353451,1.23037702,6.11818825,4.76424646,0.64537394,-0.372032132,-0.2403005,-0.16766012,6.0
6.0,-6.0201929,-0.00766499,1.23214752,6.1160606,4.76011848,0.64533687,-0.371398555,-0.242236856,-0.166182677,6.0
6.0,-6.01432342,-0.01190789,1.23397142,6.11384772,4.7559948,0.64536518,-0.370747343,-0.244205349,-0.164669513,6.0
6.0,-6.00838724,-0.01615305,1.23581964,6.11177479,4.75189066,0.64538997,-0.370062048,-0.246199199,-0.163136659,6.0
6.0,-6.00239128,-0.02042134,1.23776943,6.10960983,4.74771118,0.64536953,-0.369320044,-0.248198793,-0.161606431,6.0
6.0,-5.9962813,-0.02474864,1.2397464,6.10759507,4.74348545,0.64536202,-0.368549872,-0.25023892,-0.160030996,6.0
6.0,-5.99007175,-0.02908285,1.24175293,6.10539638,4.73924398,0.64537394,-0.367725418,-0.252308348,-0.158478115,6.0
6.0,-5.9837243,-0.03354473,1.24388487,6.1032313,4.73484707,0.6453532,-0.366853935,-0.254411642,-0.15686661,6.0
6.0,-5.97733704,-0.03804524,1.24598724,6.1010512,4.7302475,0.64533246,-0.365981598,-0.256514185,-0.155240953,6.0
6.0,-5.97082234,-0.04267795,1.24810154,6.0987451,4.72565937,0.64536208,-0.365090808,-0.258672233,-0.153576888,6.0
6.0,-5.9641963,-0.04732318,1.25022441,6.09653853,4.72103929,0.64534885,-0.364157885,-0.260866658,-0.151894454,6.0
6.0,-5.95757115,-0.05205091,1.2523802,6.09419726,4.71645212,0.64533681,-0.36321546,-0.263064345,-0.150195959,6.0
6.0,-5.95083082,-0.0568089,1.25446207,6.09171819,4.71189499,0.64536202,-0.362250963,-0.26531326,-0.148503669,6.0
6.0,-5.94399572,-0.06161995,1.25660688,6.08924793,4.70721483,0.64536953,-0.361241629,-0.267580518,-0.146788228,6.0
6.0,-5.93704975,-0.06652053,1.25871355,6.08660804,4.70227337,0.64536524,-0.360224865,-0.269871894,-0.145058134,6.0
6.0,-5.93003887,-0.07147546,1.26081783,6.08404432,4.69724894,0.64534432,-0.359191724,-0.272182502,-0.143294854,6.0
6.0,-5.92292029,-0.07658978,1.26299459,6.08157455,4.69236708,0.6453855,-0.358128227,-0.274551117,-0.141450806,6.0
6.0,-5.91575927,-0.08161493,1.26517851,6.07901632,4.68735981,0.64531583,-0.357006067,-0.276908089,-0.139658308,6.0
6.0,-5.9084237,-0.08683117,1.26749069,6.0765345,4.68246222,0.64536208,-0.355824499,-0.279339118,-0.137774165,6.0
6.0,-5.90109179,-0.09208329,1.26978094,6.07399927,4.67736387,0.64537841,-0.354644036,-0.28175167,-0.1358827,6.0
6.0,-5.89363614,-0.09729572,1.27224523,6.07136749,4.67215538,0.64539784,-0.353342434,-0.284165403,-0.134024995,6.0
6.0,-5.88609663,-0.10273559,1.27471286,6.06876992,4.66673803,0.64541113,-0.352063979,-0.286609389,-0.132065404,6.0
6.0,-5.87851605,-0.10821934,1.27725631,6.06608556,4.66138697,0.64539003,-0.350733342,-0.289061957,-0.130100568,6.0
6.0,-5.87075559,-0.11367007,1.27980882,6.06334184,4.65600348,0.64538556,-0.349314725,-0.291562178,-0.128159812,6.0
6.0,-5.86291114,-0.11924489,1.28238041,6.06064187,4.65065002,0.64540219,-0.347873044,-0.294099248,-0.126160049,6.0
6.0,-5.85496381,-0.12473352,1.2849086,6.05781077,4.64517784,0.64538556,-0.346369013,-0.296648245,-0.124217297,6.0
6.0,-5.84700558,-0.13041099,1.28733761,6.05472933,4.63962555,0.6453532,-0.344914854,-0.299220542,-0.122226418,6.0
6.0,-5.83884791,-0.13606758,1.28983814,6.05176281,4.63384533,0.64538121,-0.343359978,-0.301822113,-0.12023234,6.0
6.0,-5.83068362,-0.14182969,1.29230911,6.04879867,4.62811995,0.64534885,-0.3418098,-0.304439665,-0.118191772,6.0
6.0,-5.82245553,-0.14766283,1.29482538,6.0458716,4.62244511,0.64535761,-0.340214927,-0.307077176,-0.1161163,6.0
